event,sentence
"('Williams,Lou', 'pts', '19')",PLAYER_FIRST PLAYER_LAST led Philadelphia with STAT points and Thaddeus Young had 17.
"('Kapono,Jason', 'fg', '0')","""We were able to make the plays like Jason's 4 point play and then in overtime to win it ..."
"('Kapono,Jason', 'fg3', '0')","""We were able to make the plays like Jason's 4 point play and then in overtime to win it ..."
"('Kapono,Jason', 'pts', '0')","""We were able to make the plays like Jason's 4 point play and then in overtime to win it ..."
"('Anderson,Ryan', 'pts', '20')",Anderson's game high STAT point effort marked the first time since joining the Magic that he has led the team in scoring...
"('Redick,J.J.', 'pts', '12')","""Tonight it actually worked out for us,"" said Redick, who finished with STAT points."
"('ORL', 'pts', '99')",Redick was fouled on a 3 pointer and hit his free throw to put the Magic back up 99 96 with 1:44 left.
"('Howard,Dwight', 'fg3', '0')",Two free throws by PLAYER_LAST a few trips later gave the Magic a one point lead with at the 9:29 mark.
"('DET', 'pts', '82')","It was a two point game with 3:02 left when O'Neal missed two free throws, and Detroit made it 82 78 on Monroe's reverse layup."
"('Allen,Ray', 'pts', '7')","PLAYER_LAST finished with a season low STAT points on 2 for 8 shooting, missing all four of his 3 point attempts."
"('Allen,Ray', 'fg', '2')","PLAYER_LAST finished with a season low seven on STAT for 8 shooting, missing all four of his 3 point attempts."
"('Allen,Ray', 'fg3', '0')","PLAYER_LAST finished with a season low seven on 2 for 8 shooting, missing all four of his 3 point attempts."
"('Monroe,Greg', 'fg3', '0')","It was a two point game with 3:02 left when O'Neal missed two free throws, and Detroit made it 82 78 on Monroe's reverse layup."
"('Stuckey,Rodney', 'fg3', '1')","PLAYER_LAST missed a leaner in the lane, and Garnett grabbed the rebound, then hit STAT of two foul shots."
"('Thornton,Marcus', 'pts', '17')",PLAYER_LAST finished with STAT points in only 22 minutes.
"('Ariza,Trevor', 'pts', '11')", PLAYER_LAST added STAT points for New Orleans and turned in a disruptive defensive performance that produced two steals and two blocked shots.
"('Ariza,Trevor', 'fg', '2')", PLAYER_LAST added _STAT_ for New Orleans and turned in a disruptive defensive performance that produced STAT steals and STAT blocked shots.
"('Ariza,Trevor', 'stl', '2')", PLAYER_LAST added _STAT_ for New Orleans and turned in a disruptive defensive performance that produced STAT steals and STAT blocked shots.
"('Ariza,Trevor', 'fg', '2')", PLAYER_LAST added _STAT_ for New Orleans and turned in a disruptive defensive performance that produced STAT steals and STAT blocked shots.
"('Ariza,Trevor', 'stl', '2')", PLAYER_LAST added _STAT_ for New Orleans and turned in a disruptive defensive performance that produced STAT steals and STAT blocked shots.
"('Randolph,Zach', 'pts', '17')","""It was definitely one we should have had,"" said Grizzlies forward PLAYER_FIRST Randolph, who had STAT points and 10 rebounds."
"('Randolph,Zach', 'trb', '10')","""It was definitely one we should have had,"" said Grizzlies forward PLAYER_FIRST Randolph, who had STAT rebounds."
"('MEM', 'orb', '10')","""It was definitely one we should have had,"" said Grizzlies forward Zach Randolph, who had 10 rebounds."
"('Okafor,Emeka', 'pts', '11')","West had 19 points, STAT rebounds and three blocked shots for the Hornets, while PLAYER_LAST added STAT points and STAT rebounds."
"('Okafor,Emeka', 'trb', '11')","West had 19 STAT rebounds and three blocked shots for the Hornets, while PLAYER_LAST added STAT STAT rebounds."
"('Okafor,Emeka', 'pts', '11')","West had 19 points, STAT rebounds and three blocked shots for the Hornets, while PLAYER_LAST added STAT points and STAT rebounds."
"('Okafor,Emeka', 'trb', '11')","West had 19 STAT rebounds and three blocked shots for the Hornets, while PLAYER_LAST added STAT STAT rebounds."
"('Okafor,Emeka', 'pts', '11')","West had 19 points, STAT rebounds and three blocked shots for the Hornets, while PLAYER_LAST added STAT points and STAT rebounds."
"('Okafor,Emeka', 'trb', '11')","West had 19 STAT rebounds and three blocked shots for the Hornets, while PLAYER_LAST added STAT STAT rebounds."
"('West,David', 'pts', '19')","PLAYER_LAST had STAT points, _STAT_ rebounds and three blocked shots for the Hornets, while Okafor added _STAT_ points and _STAT_ rebounds."
"('West,David', 'trb', '11')","PLAYER_LAST had 19 STAT rebounds and three blocked shots for the Hornets, while Okafor added STAT STAT rebounds."
"('West,David', 'trb', '11')","PLAYER_LAST had 19 STAT rebounds and three blocked shots for the Hornets, while Okafor added STAT STAT rebounds."
"('West,David', 'trb', '11')","PLAYER_LAST had 19 STAT rebounds and three blocked shots for the Hornets, while Okafor added STAT STAT rebounds."
"('Paul,Chris', 'pts', '20')","Paul's STAT point, 12 assist outing included 3 pointers at the end of both regulation and overtime to keep the Hornets' hopes alive."
"('Wall,John', 'pts', '10')","On the road, it's horrible,"" said Wall, who finished with STAT points and 13 assists."
"('Wall,John', 'ast', '13')","On the road, it's horrible,"" said Wall, who finished with STAT assists."
"('Wall,John', 'fg3', '0')","""You don't want to go STAT 41,"" PLAYER_LAST said."
"('Dooling,Keyon', 'fg', '9')","""When you see one or two of them go in, the basket gets bigger,"" said Dooling, who went STAT of 11 from the field."
"('MIL', 'fg', '35')"," Milwaukee, which came in as the NBA's worst shooting team (41.9 percent), went 35 of 73 to finish at 48 percent from the field."
"('Hayes,Chuck', 'fg', '4')","The 6 foot 6 PLAYER_LAST is STAT inches shorter than Stoudemire, but carefully studied his tendencies on video to get ready for the matchup."
"('HOU', 'fg3', '8')",Houston's reserves stretched the lead to 14 after the Knicks missed seven of their first eight shots in the second quarter.
"('HOU', 'fg3', '8')",Houston scored _STAT_ in the paint in the first eight minutes of the period and led by nine.
"('NYK', 'fg3', '8')",Houston's reserves stretched the lead to 14 after the Knicks missed seven of their first eight shots in the second quarter.
"('Parker,Tony', 'fg3', '0')",Blair's follow shot off Parker's miss capped a 12 STAT run to give San Antonio a 71 65 lead.
"('Bargnani,Andrea', 'pts', '14')", Calderon and PLAYER_LAST each finished with STAT points for the Raptors.
"('Blair,DeJuan', 'fg3', '0')",Blair's follow shot off Parker's miss capped a 12 STAT run to give San Antonio a 71 65 lead.
"('McDyess,Antonio', 'fg3', '0')",Blair's follow shot off Parker's miss capped a 12 STAT run to give San PLAYER_FIRST a 71 65 lead.
"('Calderon,Jose', 'fg3', '2')"," Two quick baskets by point guard PLAYER_FIRST PLAYER_LAST helped Toronto regain the lead, but it would be short lived."
"('Calderon,Jose', 'pts', '14')", PLAYER_LAST and Bargnani each finished with STAT points for the Raptors.
"('Bryant,Kobe', 'pts', '21')","PLAYER_LAST had STAT points and 10 assists, and Lamar Odom had _STAT_ points and 10 rebounds."
"('Bryant,Kobe', 'fg', '10')","PLAYER_LAST had STAT assists, and Lamar Odom had STAT rebounds."
"('Bryant,Kobe', 'ast', '10')","PLAYER_LAST had STAT assists, and Lamar Odom had STAT rebounds."
"('Bryant,Kobe', 'fg', '10')","PLAYER_LAST had STAT assists, and Lamar Odom had STAT rebounds."
"('Bryant,Kobe', 'ast', '10')","PLAYER_LAST had STAT assists, and Lamar Odom had STAT rebounds."
"('Odom,Lamar', 'trb', '10')","Bryant had STAT assists, and PLAYER_FIRST PLAYER_LAST had STAT rebounds."
"('Odom,Lamar', 'pts', '20')","Bryant had _STAT_ points and 10 assists, and PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds."
"('Odom,Lamar', 'trb', '10')","Bryant had STAT assists, and PLAYER_FIRST PLAYER_LAST had STAT rebounds."
"('Gasol,Pau', 'pts', '23')"," PLAYER_FIRST PLAYER_LAST scored STAT points, but took only four shots in the second half."
"('Anthony,Carmelo', 'fg3', '0')",Durant was impressed by Anthony's aggression    it was his first 30 point game since Dec.
"('Westbrook,Russell', 'pts', '28')","PLAYER_FIRST PLAYER_LAST recorded his fifth straight double double with STAT points and _STAT_ assists for the Thunder, and Kevin Durant chipped in 22 points."
"('Westbrook,Russell', 'ast', '10')","PLAYER_FIRST PLAYER_LAST recorded his fifth straight double double with STAT assists for the Thunder, and Kevin Durant chipped in 22 points."
"('OKC', 'fg3', '3')","The Nuggets had a much harder time putting away the Thunder, whom they trailed 86 85 after three quarters."
"('OKC', 'ast', '22')","Russell Westbrook recorded his fifth straight double double with _STAT_ assists for the Thunder, and Kevin Durant chipped in 22 points."
"('Durant,Kevin', 'fg3', '0')",PLAYER_LAST was impressed by Anthony's aggression    it was his first 30 point game since Dec.
"('Durant,Kevin', 'pts', '22')","Russell Westbrook recorded his fifth straight double double with _STAT_ points and _STAT_ assists for the Thunder, and PLAYER_FIRST PLAYER_LAST chipped in STAT points."
"('POR', 'fg3', '6')"," Andre Miller had 20 six rebounds and six assists, and Rudy Fernandez scored 13 off the bench for Portland."
"('POR', 'fg3', '6')"," Andre Miller had 20 six rebounds and six assists, and Rudy Fernandez scored 13 off the bench for Portland."
"('Evans,Tyreke', 'pts', '16')","PLAYER_FIRST PLAYER_LAST had STAT points and eight assists, and Samuel Dalembert had a season high _STAT_ points and 12 rebounds."
"('Evans,Tyreke', 'ast', '8')","PLAYER_FIRST PLAYER_LAST had STAT assists, and Samuel Dalembert had a season high 12 rebounds."
"('POR', 'pts', '94')","Batum eventually secured the rebound and, after being fouled, made a pair to put Portland ahead 94 90 with 7.6 seconds left."
"('Fernandez,Rudy', 'pts', '13')"," Andre Miller had 20 points, six rebounds and six assists, and PLAYER_FIRST PLAYER_LAST scored STAT off the bench for Portland."
"('Dalembert,Samuel', 'pts', '15')","Tyreke Evans had _STAT_ points and eight assists, and PLAYER_FIRST PLAYER_LAST had a season high STAT points and 12 rebounds."
"('Dalembert,Samuel', 'trb', '12')","Tyreke Evans had eight assists, and PLAYER_FIRST PLAYER_LAST had a season high STAT rebounds."
"('Miller,Andre', 'pts', '20')"," PLAYER_FIRST PLAYER_LAST had STAT points, six rebounds and six assists, and Rudy Fernandez scored 13 off the bench for Portland."
"('Miller,Andre', 'trb', '6')"," PLAYER_FIRST PLAYER_LAST had 20 STAT rebounds and STAT assists, and Rudy Fernandez scored 13 off the bench for Portland."
"('Miller,Andre', 'ast', '6')"," PLAYER_FIRST PLAYER_LAST had 20 STAT rebounds and STAT assists, and Rudy Fernandez scored 13 off the bench for Portland."
"('Miller,Andre', 'trb', '6')"," PLAYER_FIRST PLAYER_LAST had 20 STAT rebounds and STAT assists, and Rudy Fernandez scored 13 off the bench for Portland."
"('Miller,Andre', 'ast', '6')"," PLAYER_FIRST PLAYER_LAST had 20 STAT rebounds and STAT assists, and Rudy Fernandez scored 13 off the bench for Portland."
"('Casspi,Omri', 'pts', '10')",PLAYER_FIRST PLAYER_LAST added STAT points and 11 rebounds.
"('Casspi,Omri', 'trb', '11')",PLAYER_FIRST PLAYER_LAST added STAT rebounds.
"('Foster,Jeff', 'trb', '15')",Tyler Hansbrough added 16 and PLAYER_FIRST PLAYER_LAST matched his season high with STAT rebounds.
"('Dunleavy,Mike', 'pts', '14')",Darren Collison and PLAYER_FIRST PLAYER_LAST each had STAT for the Pacers.
"('Wright,Dorell', 'pts', '21')",David Lee and PLAYER_FIRST PLAYER_LAST each added STAT points as Golden State beat the Pacers at home for the fifth straight time.
"('Curry,Stephen', 'fg3', '0')",Another turnover led to Curry's running bank shot and a three point lead.
"('Hansbrough,Tyler', 'pts', '16')","PLAYER_FIRST PLAYER_LAST added STAT points, and Jeff Foster matched his season high with 15 rebounds."
"('Collison,Darren', 'pts', '14')",PLAYER_FIRST PLAYER_LAST and Mike Dunleavy each had STAT for the Pacers.
"('Collison,Darren', 'fg3', '1')","""This is probably STAT of the toughest STATs of the season,"" PLAYER_LAST said."
"('Lee,David', 'pts', '21')",PLAYER_FIRST PLAYER_LAST and Dorell Wright each added STAT points as Golden State beat the Pacers at home for the fifth straight time.
"('Curry,Stephen', 'pts', '11')",PLAYER_FIRST PLAYER_LAST added STAT points and seven assists for the Warriors.
"('Ellis,Monta', 'pts', '36')"," PLAYER_LAST scored STAT points for the Warriors, who matched a season high with their third straight victory."
"('Love,Kevin', 'fg', '8')",PLAYER_LAST returned late in the second quarter to score six of the Wolves' final STAT points.
"('LAC', 'fg3', '12')"," The Clippers' DeAndre Jordan notched a double double by the third quarter, and finished with 12 rebounds."
"('Love,Kevin', 'pts', '26')",The Wolves' PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for his NBA leading 29th straight double double.
"('Love,Kevin', 'trb', '11')",The Wolves' PLAYER_FIRST PLAYER_LAST had STAT rebounds for his NBA leading 29th straight double double.
"('Beasley,Michael', 'pts', '21')","PLAYER_FIRST PLAYER_LAST added STAT points for the Wolves, who fell to 2 STAT on the road while losing their third in a row."
"('Beasley,Michael', 'pts', '21')","PLAYER_FIRST PLAYER_LAST added STAT points for the Wolves, who fell to 2 STAT on the road while losing their third in a row."
"('Jordan,DeAndre', 'pts', '11')"," The Clippers' PLAYER_FIRST PLAYER_LAST notched a double double by the third quarter, and finished with STAT points and 12 rebounds."
"('Jordan,DeAndre', 'trb', '12')"," The Clippers' PLAYER_FIRST PLAYER_LAST notched a double double by the third quarter, and finished with STAT rebounds."
"('Gomes,Ryan', 'fg3', '3')","PLAYER_LAST hit consecutive STAT pointers, and Griffin and Gordon scored four apiece."
"('Gomes,Ryan', 'fg', '4')","PLAYER_LAST hit consecutive 3 pointers, and Griffin and Gordon scored STAT apiece."
"('Gordon,Eric', 'fg3', '3')","Gomes hit consecutive STAT pointers, and Griffin and PLAYER_LAST scored four apiece."
"('Gordon,Eric', 'fg3', '3')",Ryan Gomes and PLAYER_LAST hit STAT pointers that pushed their lead to 113 91 with 6:35 left.
"('Love,Kevin', 'ft', '10')"," Love, who was STAT of 11 from the free throw line, sat down with 4:44 to play and the Wolves trailing 116 98."
"('Gomes,Ryan', 'fg3', '3')",PLAYER_FIRST PLAYER_LAST and Gordon hit STAT pointers that pushed their lead to 113 91 with 6:35 left.
"('Henderson,Gerald', 'pts', '11')","""It was the same exact play all three times,"" said Henderson, who scored STAT points."
"('Augustin,D.J.', 'pts', '31')",Augustin's career high STAT points and three big baskets late by Henderson to beat the Philadelphia 76ers 100 97 on Thursday night.
"('Augustin,D.J.', 'fg3', '3')",Augustin's career high STAT big baskets late by Henderson to beat the Philadelphia 76ers 100 97 on Thursday night.
"('PHI', 'fg3', '3')",Augustin's career high three big baskets late by Henderson to beat the Philadelphia 76ers 100 97 on Thursday night.
"('PHI', 'pts', '97')",Augustin's career high _STAT_ points and three big baskets late by Henderson to beat the Philadelphia 76ers 100 97 on Thursday night.
"('Augustin,D.J.', 'fg', '11')"," After his last basket, Iguodala missed a fadeaway before PLAYER_LAST put it away with four free throws in the final STAT seconds."
"('Brand,Elton', 'pts', '12')"," The Sixers got STAT points and _STAT_ rebounds from PLAYER_FIRST Brand, but continued to have problems making big plays down the stretch."
"('Brand,Elton', 'trb', '10')"," The Sixers got STAT rebounds from PLAYER_FIRST Brand, but continued to have problems making big plays down the stretch."
"('CHA', 'fg3', '4')","Avenging an overtime defeat to the 76ers four days earlier, the Bobcats won their second straight game not long after tests revealed Thomas needs surgery."
"('Stevenson,DeShawn', 'pts', '12')"," Dirk Nowitzki scored _STAT_ points to lead Dallas, while Jason Terry, Tyson Chandler and PLAYER_FIRST PLAYER_LAST added STAT points apiece."
"('Deng,Luol', 'pts', '7')","PLAYER_LAST had STAT points on 3 for 13 shooting, but led Chicago with _STAT_ rebounds and contributed with solid defense on Nowitzki."
"('Deng,Luol', 'fg', '3')","PLAYER_LAST had seven on STAT for 13 shooting, but led Chicago with _STAT_ rebounds and contributed with solid defense on Nowitzki."
"('Deng,Luol', 'orb', '3')","PLAYER_LAST had seven on STAT for 13 shooting, but led Chicago with _STAT_ rebounds and contributed with solid defense on Nowitzki."
"('Deng,Luol', 'trb', '12')","PLAYER_LAST had seven on 3 for 13 shooting, but led Chicago with STAT rebounds and contributed with solid defense on Nowitzki."
"('Terry,Jason', 'pts', '12')"," Dirk Nowitzki scored _STAT_ points to lead Dallas, while PLAYER_FIRST Terry, Tyson Chandler and DeShawn Stevenson added STAT points apiece."
"('Terry,Jason', 'fg3', '1')","""After an emotional game last night, we thought we could come down the stretch and [win] in a STAT possession game,"" Dallas' PLAYER_FIRST Kidd."
"('Gibson,Taj', 'pts', '4')","PLAYER_LAST started again in Boozer's place and struggled, scoring STAT points on 2 for 7 shooting."
"('Gibson,Taj', 'fg', '2')","PLAYER_LAST started again in Boozer's place and struggled, scoring four on STAT for 7 shooting."
"('Watson,C.J.', 'fg', '3')",PLAYER_LAST hit a STAT pointer from the corner to put the Bulls ahead.
"('Thomas,Kurt', 'pts', '9')","Thomas, one of the league's oldest players, played 29 minutes and had STAT points and _STAT_ rebounds for Chicago."
"('Thomas,Kurt', 'trb', '11')","Thomas, one of the league's oldest players, played 29 minutes and had nine STAT rebounds for Chicago."
"('Watson,C.J.', 'fg', '3')","PLAYER_LAST added another STAT a couple of possessions later, pushing the Bulls' advantage to four points."
"('Nowitzki,Dirk', 'pts', '19')"," PLAYER_FIRST PLAYER_LAST scored STAT points to lead Dallas, while Jason Terry, Tyson Chandler and DeShawn Stevenson added _STAT_ points apiece."
"('CHI', 'fg3', '7')","Deng had seven on 3 for 13 shooting, but led Chicago with _STAT_ rebounds and contributed with solid defense on Nowitzki."
"('CHI', 'pts', '82')","Rose scored _STAT_ points on 9 for 28 shooting as the Bulls beat the Mavericks 82 77 on Thursday night in a physical, grinding game."
"('Rose,Derrick', 'pts', '26')","PLAYER_LAST scored STAT points on 9 for 28 shooting as the Bulls beat the Mavericks 82 77 on Thursday night in a physical, grinding game."
"('Rose,Derrick', 'fg', '9')","PLAYER_LAST scored _STAT_ on STAT for 28 shooting as the Bulls beat the Mavericks 82 77 on Thursday night in a physical, grinding game."
"('Chandler,Tyson', 'pts', '12')"," Dirk Nowitzki scored _STAT_ points to lead Dallas, while Jason Terry, PLAYER_FIRST PLAYER_LAST and DeShawn Stevenson added STAT points apiece."
"('Rose,Derrick', 'fg', '9')",Korver also scored STAT as PLAYER_LAST was the only Bull to reach double figures in scoring.
"('Korver,Kyle', 'pts', '9')",PLAYER_LAST also scored STAT points as Rose was the only Bull to reach double figures in scoring.
"('DAL', 'fg', '26')","Rose scored _STAT_ on 9 for 28 shooting as the Bulls beat the Mavericks 82 77 on Thursday night in a physical, grinding game."
"('DAL', 'pts', '77')","Rose scored _STAT_ points on 9 for 28 shooting as the Bulls beat the Mavericks 82 77 on Thursday night in a physical, grinding game."
"('Korver,Kyle', 'ft', '2')",Chicago's PLAYER_FIRST PLAYER_LAST then made STAT free throws to seal the win.
"('CHI', 'orb', '17')"," The Mavericks did allow the Bulls to grab 17 offensive rebounds, but Chicago scored just _STAT_ on those extra chances."
"('Deng,Luol', 'pts', '7')",That left it up to smaller players like Ronnie Brewer and PLAYER_FIRST PLAYER_LAST to defend the STAT foot Nowitzki.
"('Fernandez,Rudy', 'pts', '17')","PLAYER_FIRST PLAYER_LAST had STAT points and Andre Miller added 15 for the Blazers, who are 11 2 in their past 13 games at home."
"('POR', 'fg3', '7')","Game notes
 The Blazers are 14 7 without Roy and 4 1 without Camby this year."
"('Miller,Andre', 'pts', '15')","Rudy Fernandez had _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for the Blazers, who are 11 2 in their past 13 games at home."
"('LAC', 'fg', '35')",Eric Gordon had _STAT_ for Los Angeles (16 26) despite playing with an injured tendon on the ring finger of his shooting hand.
"('Batum,Nicolas', 'pts', '10')",PLAYER_LAST had STAT points after scoring a season high 24 against Sacramento.
"('Griffin,Blake', 'fg', '6')",PLAYER_LAST was just STAT of 17 from the field but managed to stay productive with 18 rebounds.
"('Griffin,Blake', 'pts', '20')",PLAYER_LAST was just 6 of 17 from the field but managed to stay productive with STAT points and 18 rebounds.
"('Griffin,Blake', 'trb', '18')",PLAYER_LAST was just 6 of 17 from the field but managed to stay productive with STAT rebounds.
"('Davis,Baron', 'pts', '16')",PLAYER_FIRST PLAYER_LAST had STAT for the Clippers.
"('Griffin,Blake', 'pts', '20')",Gordon made two 3 pointers and PLAYER_LAST knocked down a STAT footer to get the Clippers within 90 87.
"('Gordon,Eric', 'pts', '35')",PLAYER_FIRST PLAYER_LAST had STAT points for Los Angeles (16 26) despite playing with an injured tendon on the ring finger of his shooting hand.
"('Prince,Tayshaun', 'pts', '16')","PLAYER_FIRST PLAYER_LAST had STAT points for Detroit, which was limited to _STAT_ points on 3 of 15 shooting in the final quarter."
"('Howard,Dwight', 'pts', '31')","PLAYER_LAST had STAT points and 19 rebounds, helping the Magic rout the reeling Raptors 112 72 on Friday night."
"('Howard,Dwight', 'trb', '19')","PLAYER_LAST had STAT rebounds, helping the Magic rout the reeling Raptors 112 72 on Friday night."
"('Howard,Dwight', 'fg', '12')"," PLAYER_LAST went STAT for 21 from the field and had nine offensive rebounds, almost as many as Toronto had as a team (14)."
"('Howard,Dwight', 'orb', '9')"," PLAYER_LAST went 12 for 21 from the field and had STAT offensive rebounds, almost as many as Toronto had as a team (14)."
"('TOR', 'fg3', '4')"," The Raptors were within four in the third quarter, but the Magic dominated the rest of the game."
"('TOR', 'pts', '72')","Howard had _STAT_ points and 19 rebounds, helping the Magic rout the reeling Raptors 112 72 on Friday night."
"('Anderson,Ryan', 'pts', '21')"," PLAYER_FIRST PLAYER_LAST added STAT points for Orlando, which avenged a four point home loss to the Raptors in November."
"('Anderson,Ryan', 'fg3', '4')"," PLAYER_FIRST PLAYER_LAST added _STAT_ for Orlando, which avenged a STAT point home loss to the Raptors in November."
"('ORL', 'pts', '112')","Howard had _STAT_ points and 19 rebounds, helping the Magic rout the reeling Raptors 112 72 on Friday night."
"('TOR', 'fg3', '4')"," Ryan Anderson added _STAT_ for Orlando, which avenged a four point home loss to the Raptors in November."
"('Bargnani,Andrea', 'fg3', '1')",PLAYER_LAST had _STAT_ in that STAT but wasn't nearly as effective in the rematch.
"('Redick,J.J.', 'pts', '12')",PLAYER_LAST scored STAT points and Brandon Bass finished with 10.
"('Bargnani,Andrea', 'pts', '11')",PLAYER_FIRST PLAYER_LAST scored all STAT of his points in the first half as Toronto picked up its sixth consecutive loss.
"('Hill,Grant', 'pts', '12')","Hill, cooling down a bit after scoring 20 plus in each of his previous three games, scored STAT points."
"('Wall,John', 'ast', '14')","PLAYER_LAST had STAT assists, but nine came in the first quarter."
"('PHO', 'pts', '109')",Channing Frye scored _STAT_ points as Phoenix won its season high fifth straight and moved within a game of .500 by beating Washington 109 91.
"('PHO', 'fg3', '11')", The Suns rallied from an 11 point first quarter deficit Friday night and took control with a 3 point run in the third quarter.
"('Gortat,Marcin', 'pts', '13')",PLAYER_FIRST PLAYER_LAST added STAT points and 14 rebounds.
"('Gortat,Marcin', 'trb', '14')",PLAYER_FIRST PLAYER_LAST added STAT rebounds.
"('Young,Nick', 'pts', '25')"," PLAYER_FIRST PLAYER_LAST scored STAT points, but 20 were in the first half."
"('Frye,Channing', 'pts', '25')",PLAYER_FIRST PLAYER_LAST scored STAT points as Phoenix won its season high fifth straight and moved within a game of .500 by beating Washington 109 91.
"('Collins,Jason', 'pts', '2')","Game notes
 PLAYER_LAST had STAT points and three rebounds starting in place of Horford."
"('Collins,Jason', 'trb', '3')","Game notes
 PLAYER_LAST had two STAT rebounds starting in place of Horford."
"('Crawford,Jamal', 'pts', '14')","PLAYER_FIRST PLAYER_LAST led the Hawks with STAT points, and Smith was the only player in double figures with 13."
"('Johnson,Joe', 'fg', '4')",PLAYER_LAST was STAT of 12 for nine less than half his 19.6 average.
"('Johnson,Joe', 'pts', '9')","PLAYER_LAST was 4 of 12 for STAT points, less than half his 19.6 average."
"('Belinelli,Marco', 'pts', '15')",David West and PLAYER_FIRST PLAYER_LAST both scored STAT points and Emeka Okafor pulled down 12 rebounds.
"('ATL', 'fg', '23')","Atlanta was 23 of 79 from the field, 4 of 20 on 3 pointers and got to the foul line a mere 11 times."
"('ATL', 'fg3', '4')","Atlanta was 23 of 79 from the field, 4 of 20 on 3 pointers and got to the foul line a mere 11 times."
"('ATL', 'ast', '11')","The Hawks had just 11 assists, compared to 26 for the Hornets."
"('Belinelli,Marco', 'fg', '5')","New Orleans closed the half on a 21 STAT run, with Paul contributing assisting on Belinelli's 3 pointer."
"('Belinelli,Marco', 'fg3', '3')","New Orleans closed the half on a 21 5 run, with Paul contributing assisting on Belinelli's STAT pointer."
"('Okafor,Emeka', 'trb', '12')",David West and Marco Belinelli both PLAYER_FIRST PLAYER_LAST pulled down STAT rebounds.
"('West,David', 'pts', '15')",PLAYER_FIRST PLAYER_LAST and Marco Belinelli both scored STAT points and Emeka Okafor pulled down 12 rebounds.
"('ATL', 'fg', '23')","Before Friday, the Hawks' worst loss on the season was by 23 points."
"('Hayward,Gordon', 'pts', '11')","Earl Watson scored 12 for Utah, while Paul Millsap, PLAYER_FIRST PLAYER_LAST and Andrei Kirilenko had STAT apiece."
"('Erden,Semih', 'pts', '14')","Paul Pierce added 20, Rajon Rondo had _STAT_ assists and PLAYER_FIRST PLAYER_LAST scored a career high STAT points filling in after O'Neal went out."
"('Millsap,Paul', 'pts', '11')","Earl Watson scored 12 for Utah, while PLAYER_FIRST Millsap, Gordon Hayward and Andrei Kirilenko had STAT apiece."
"('Williams,Deron', 'pts', '5')","PLAYER_FIRST PLAYER_LAST had a season low STAT points for the Jazz, who have lost three in a row."
"('Rondo,Rajon', 'ast', '12')","Paul Pierce added 20, PLAYER_FIRST PLAYER_LAST had STAT assists and Semih Erden scored a career high _STAT_ filling in after O'Neal went out."
"('BOS', 'fg3', '9')", Boston scored seven of the first nine led by 16 later in the first quarter.
"('Kirilenko,Andrei', 'pts', '11')","Earl Watson scored 12 for Utah, while Paul Millsap, Gordon Hayward and PLAYER_FIRST PLAYER_LAST had STAT apiece."
"('Watson,Earl', 'pts', '12')","PLAYER_FIRST PLAYER_LAST scored STAT for Utah, while Paul Millsap, Gordon Hayward and Andrei Kirilenko had 11 apiece."
"('Sessions,Ramon', 'pts', '22')"," Antawn Jamison and PLAYER_FIRST PLAYER_LAST scored STAT apiece for Cleveland, which got a combined four points from starters J.J."
"('Sessions,Ramon', 'fg', '4')"," Antawn Jamison and PLAYER_FIRST PLAYER_LAST scored 22 apiece for Cleveland, which got a combined STAT from starters J.J."
"('CLE', 'fg3', '4')"," Antawn Jamison and Ramon Sessions scored 22 apiece for Cleveland, which got a combined four from starters J.J."
"('Jamison,Antawn', 'pts', '22')"," PLAYER_FIRST PLAYER_LAST and Ramon Sessions scored STAT apiece for Cleveland, which got a combined four points from starters J.J."
"('Sessions,Ramon', 'ft', '14')","Game notes
 PLAYER_LAST went STAT of 16 from the free throw line."
"('NYK', 'fg3', '6')",The Knicks' second leading scorer this season scored just six points.
"('Felton,Raymond', 'pts', '23')",PLAYER_FIRST PLAYER_LAST led the Knicks with STAT points.
"('Neal,Gary', 'pts', '10')", Manu Ginobili scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT off the bench for the Spurs.
"('Ginobili,Manu', 'pts', '16')", PLAYER_FIRST PLAYER_LAST scored STAT points and Gary Neal added 10 off the bench for the Spurs.
"('Blair,DeJuan', 'fg', '8')","PLAYER_LAST was STAT of 12 from the floor, none bigger than his twisting, driving layup with 5:44 left that had an exasperated D'Antoni signaling timeout."
"('Battier,Shane', 'pts', '15')"," Luis Scola had 19 for Houston, while PLAYER_FIRST PLAYER_LAST scored STAT points on 5 of 7 shooting from the floor, and had eight rebounds."
"('Battier,Shane', 'fg', '5')"," Luis Scola had 19 for Houston, while PLAYER_FIRST PLAYER_LAST scored _STAT_ on STAT of 7 shooting from the floor, and had eight rebounds."
"('Battier,Shane', 'trb', '8')"," Luis Scola had 19 for Houston, while PLAYER_FIRST PLAYER_LAST scored _STAT_ on 5 of 7 shooting from the floor, and had STAT rebounds."
"('Allen,Tony', 'pts', '6')"," Game notes
 PLAYER_LAST was active after missing four games with a sore left knee and scored STAT points."
"('Conley,Mike', 'pts', '17')", PLAYER_FIRST PLAYER_LAST finished with STAT points and O.J.
