event,sentence
"('Lillard,Damian', 'trb', '6')",PLAYER_LAST went 15 of 22 from the floor and made a career best seven 3s to go with STAT rebounds and four assists.
"('Lillard,Damian', 'ast', '4')",PLAYER_LAST went 15 of 22 from the floor and made a career best seven 3s to go with six rebounds and STAT assists.
"('Curry,Stephen', 'fg', '7')","PLAYER_LAST shot just STAT for 22 but had STAT in the fourth quarter, though he was nearly overshadowed by Lillard."
"('Curry,Stephen', 'pts', '22')","PLAYER_LAST shot just 7 for STAT but had seven points in the fourth quarter, though he was nearly overshadowed by Lillard."
"('Curry,Stephen', 'fg', '7')","PLAYER_LAST shot just STAT for 22 but had STAT in the fourth quarter, though he was nearly overshadowed by Lillard."
"('Landry,Carl', 'pts', '15')","Klay Thompson scored 16 points, PLAYER_FIRST PLAYER_LAST added STAT and Harrison Barnes had _STAT_ points and seven rebounds for Golden State."
"('Landry,Carl', 'fg', '7')",Klay Thompson scored 16 PLAYER_FIRST PLAYER_LAST added 15 and Harrison Barnes had STAT rebounds for Golden State.
"('Landry,Carl', 'trb', '7')",Klay Thompson scored 16 PLAYER_FIRST PLAYER_LAST added 15 and Harrison Barnes had STAT rebounds for Golden State.
"('Barnes,Harrison', 'pts', '13')","Klay Thompson scored 16 points, Carl Landry added 15 and PLAYER_FIRST PLAYER_LAST had STAT points and seven rebounds for Golden State."
"('Barnes,Harrison', 'trb', '7')",Klay Thompson scored 16 Carl Landry added 15 and PLAYER_FIRST PLAYER_LAST had STAT rebounds for Golden State.
"('Lee,David', 'trb', '10')",PLAYER_LAST had his NBA leading 15th game of at least STAT rebounds.
"('Aldridge,LaMarcus', 'pts', '7')",PLAYER_LAST had just STAT points on 3 of 14 shooting.
"('Aldridge,LaMarcus', 'fg', '3')",PLAYER_LAST had just seven on STAT of 14 shooting.
"('Aldridge,LaMarcus', 'fg', '3')", Lee scored _STAT_ in the first half and helped hold PLAYER_LAST to STAT before the break.
"('Thompson,Klay', 'pts', '16')","PLAYER_FIRST PLAYER_LAST scored STAT points, Carl Landry added 15 and Harrison Barnes had _STAT_ points and seven rebounds for Golden State."
"('Griffin,Blake', 'pts', '30')"," PLAYER_LAST tied his season high with STAT points, Crawford added 13 points, and Paul had _STAT_ points and _STAT_ assists for the Clippers."
"('Afflalo,Arron', 'pts', '30')","2, when PLAYER_LAST also scored STAT points."
"('Paul,Chris', 'pts', '10')"," Griffin tied his season high with 30 points, Crawford added 13 points, and PLAYER_LAST had STAT points and _STAT_ assists for the Clippers."
"('Paul,Chris', 'ast', '16')", Griffin tied his season high with 30 Crawford added 13 and PLAYER_LAST had STAT assists for the Clippers.
"('LAC', 'fg3', '9')"," Powered by Griffin, the Clippers ended the period on an identical 17 9 spurt to lead 83 75."
"('ORL', 'ft', '15')","The Clippers were 6 of 6 from the free throw line, and Orlando was 15 of 19."
"('LAC', 'ft', '6')","The Clippers were 6 of 6 from the free throw line, and Orlando was 15 of 19."
"('LAC', 'ft', '6')","The Clippers were 6 of 6 from the free throw line, and Orlando was 15 of 19."
"('Crawford,Jamal', 'pts', '13')"," Griffin tied his season high with 30 points, PLAYER_LAST added STAT points, and Paul had _STAT_ points and _STAT_ assists for the Clippers."
"('ORL', 'pts', '104')"," Josh McRoberts found Nikola Vucevic open under the basket, and Vucevic dunked to extend Orlando's lead to 104 101 with 8 seconds left."
"('Paul,Chris', 'fg3', '1')", PLAYER_LAST returned after a timeout and hit a 15 footer to draw his team within STAT with 33 seconds left.
"('Afflalo,Arron', 'fg3', '3')","The run was capped by Vucevic's jumper after PLAYER_LAST made a STAT pointer while being fouled by Barnes, who picked up his fifth."
"('Wall,John', 'fg3', '0')","The Hawks were let down by their defense and took too many 3 point shots (24), but PLAYER_LAST was a difference as well."
"('Augustin,D.J.', 'pts', '18')",PLAYER_LAST had a season high tying STAT and Indiana rallied to beat the Bobcats 96 88 Saturday night for its fourth straight win.
"('Stephenson,Lance', 'pts', '17')","PLAYER_FIRST PLAYER_LAST added STAT points and David West had 14 points, _STAT_ rebounds and a career high _STAT_ assists for his first triple double."
"('IND', 'pts', '96')",Augustin had a season high tying 18 and Indiana rallied to beat the Bobcats 96 88 Saturday night for its fourth straight win.
"('Hill,George', 'pts', '19')","However, PLAYER_FIRST PLAYER_LAST scored STAT points, D.J."
"('Henderson,Gerald', 'pts', '12')",Hakim Warrick added _STAT_ points and seven rebounds while PLAYER_LAST had STAT points on 6 for STAT shooting.
"('Henderson,Gerald', 'fg', '6')",Hakim Warrick added seven rebounds while PLAYER_LAST had _STAT_ on STAT for _STAT_ shooting.
"('Henderson,Gerald', 'pts', '12')",Hakim Warrick added _STAT_ points and seven rebounds while PLAYER_LAST had STAT points on 6 for STAT shooting.
"('West,David', 'pts', '14')","Lance Stephenson added _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT points, _STAT_ rebounds and a career high _STAT_ assists for his first triple double."
"('West,David', 'trb', '12')",Lance Stephenson added PLAYER_FIRST PLAYER_LAST had 14 STAT rebounds and a career high _STAT_ assists for his first triple double.
"('West,David', 'ast', '10')",Lance Stephenson added PLAYER_FIRST PLAYER_LAST had 14 _STAT_ rebounds and a career high STAT assists for his first triple double.
"('Walker,Kemba', 'pts', '16')"," Ben Gordon scored a game high _STAT_ points to lead the Bobcats, and PLAYER_FIRST PLAYER_LAST had STAT on 5 for 9 shooting."
"('Walker,Kemba', 'fg', '5')"," Ben Gordon scored a game high _STAT_ to lead the Bobcats, and PLAYER_FIRST PLAYER_LAST had 16 on STAT for 9 shooting."
"('Warrick,Hakim', 'fg3', '0')",Warrick's 17 footer with 5.8 seconds left gave Charlotte the two point edge at the break.
"('Gordon,Ben', 'pts', '21')"," PLAYER_FIRST PLAYER_LAST scored a game high STAT points to lead the Bobcats, and Kemba Walker had 16 on 5 for 9 shooting."
"('Gordon,Ben', 'fg', '9')"," PLAYER_FIRST PLAYER_LAST scored a game high _STAT_ to lead the Bobcats, and Kemba Walker had 16 on 5 for STAT shooting."
"('CHA', 'pts', '88')",Augustin had a season high tying 18 and Indiana rallied to beat the Bobcats 96 88 Saturday night for its fourth straight win.
"('Gordon,Ben', 'fg', '9')","PLAYER_LAST also got off to a good start, scoring STAT on 3 for 3 shooting and two free throws in the first quarter."
"('Gordon,Ben', 'ft', '2')","PLAYER_LAST also got off to a good start, scoring nine on 3 for 3 shooting and STAT free throws in the first quarter."
"('IND', 'orb', '17')", The Pacers had 17 offensive rebounds while the Bobcats had nine.
"('Hill,George', 'fg', '7')"," The Central Division leading Pacers, missing leading scorer Paul PLAYER_FIRST (illness), won for the sixth time in STAT games."
"('Warrick,Hakim', 'pts', '13')",PLAYER_FIRST PLAYER_LAST added STAT points and seven rebounds while Henderson had _STAT_ points on 6 for _STAT_ shooting.
"('Warrick,Hakim', 'trb', '7')",PLAYER_FIRST PLAYER_LAST added STAT rebounds while Henderson had _STAT_ on 6 for _STAT_ shooting.
"('HOU', 'fg3', '8')",The Rockets missed eight straight shots from the field to lose control of their comeback.
"('Young,Thaddeus', 'fg3', '0')","Evan Turner, who scored 12 fed a long pass to PLAYER_LAST for a big dunk on the break and a seven point lead."
"('Harden,James', 'pts', '29')",PLAYER_FIRST PLAYER_LAST led the Rockets with STAT points and Chandler Parsons had 23.
"('Turner,Evan', 'pts', '12')","PLAYER_FIRST Turner, who scored STAT points, fed a long pass to Young for a big dunk on the break and a seven point lead."
"('Turner,Evan', 'fg3', '0')","PLAYER_FIRST Turner, who scored 12 fed a long pass to Young for a big dunk on the break and a seven point lead."
"('Holiday,Jrue', 'pts', '30')","PLAYER_LAST sank two free throws to hit the STAT point mark, falling three points shy of matching his career high set in November against Phoenix."
"('Lin,Jeremy', 'pts', '7')",PLAYER_FIRST PLAYER_LAST missed 11 of 13 shots for STAT points en route to Houston's third straight loss.
"('Turner,Evan', 'pts', '12')",PLAYER_LAST scored STAT points in the second quarter to help the Sixers take a 58 50 lead into halftime.
"('Burks,Alec', 'pts', '12')",Utah's Paul Millsap and Foye each scored 17 and reserve PLAYER_FIRST PLAYER_LAST had STAT points.
"('Bynum,Will', 'pts', '13')","Knight had _STAT_ points and Greg Monroe scored 12 for the Pistons, who got a late lift from reserve PLAYER_FIRST Bynum, who scored STAT points."
"('UTA', 'pts', '90')","Al Jefferson scored 10 of his _STAT_ points in the third quarter, and the Jazz beat the Detroit Pistons 90 87 on Saturday."
"('Foye,Randy', 'fg3', '3')",PLAYER_LAST capped a 15 2 run with a tying STAT pointer with 4:01 left in the third quarter.
"('Foye,Randy', 'pts', '17')",Utah's Paul Millsap and PLAYER_LAST each scored STAT and reserve Alec Burks had 12 points.
"('DET', 'pts', '87')","Al Jefferson scored 10 of his _STAT_ points in the third quarter, and the Jazz beat the Detroit Pistons 90 87 on Saturday."
"('Monroe,Greg', 'pts', '12')","Knight had _STAT_ points and PLAYER_FIRST PLAYER_LAST scored STAT for the Pistons, who got a late lift from reserve Will Bynum, who scored 13 points."
"('Knight,Brandon', 'pts', '16')","PLAYER_LAST had STAT points and Greg Monroe scored 12 for the Pistons, who got a late lift from reserve Will Bynum, who scored 13 points."
"('Jefferson,Al', 'fg', '10')","PLAYER_FIRST PLAYER_LAST scored STAT of his _STAT_ in the third quarter, and the Jazz beat the Detroit Pistons 90 87 on Saturday."
"('Jefferson,Al', 'pts', '20')","PLAYER_FIRST PLAYER_LAST scored 10 of his STAT points in the third quarter, and the Jazz beat the Detroit Pistons 90 87 on Saturday."
"('Jefferson,Al', 'fg3', '0')","""This was great, but there's still a bitter taste because we know we should be going home with a 3 STAT road trip,"" PLAYER_LAST said."
"('Millsap,Paul', 'pts', '17')",Utah's PLAYER_FIRST PLAYER_LAST and Foye each scored STAT and reserve Alec Burks had 12 points.
"('Deng,Luol', 'fg3', '1')","Nate Robinson was issued STAT minutes earlier, and Boozer and PLAYER_FIRST PLAYER_LAST were each given technicals in the third."
"('CHI', 'fg3', '2')","The Bulls shot 36.4 percent from the floor and 18.2 percent from range, matching a season low by hitting just two 3s."
"('PHO', 'pts', '97')","Luis Scola scored _STAT_ points to help the Phoenix Suns beat the Chicago Bulls 97 81 Saturday night, snapping a five game losing streak."
"('Beasley,Michael', 'pts', '20')",Beasley's STAT points marked his best output since scoring 21 against the Clippers on Dec.
"('Scola,Luis', 'pts', '22')","PLAYER_FIRST PLAYER_LAST scored STAT points to help the Phoenix Suns beat the Chicago Bulls 97 81 Saturday night, snapping a five game losing streak."
"('CHI', 'pts', '81')","Luis Scola scored _STAT_ points to help the Phoenix Suns beat the Chicago Bulls 97 81 Saturday night, snapping a five game losing streak."
"('Brown,Shannon', 'pts', '11')",Chicago area native PLAYER_FIRST PLAYER_LAST had STAT points starting in place of Dudley.
"('Robinson,Nate', 'fg3', '1')","PLAYER_FIRST PLAYER_LAST was issued STAT minutes earlier, and Boozer and Luol Deng were each given technicals in the third."
"('Hinrich,Kirk', 'pts', '1')",Banged up Bulls G PLAYER_FIRST PLAYER_LAST had STAT point and three assists in 23 minutes.
"('Hinrich,Kirk', 'fg', '0')",Banged up Bulls G PLAYER_FIRST PLAYER_LAST had one point and three assists in 23 minutes.
"('Hinrich,Kirk', 'fg3', '0')",Banged up Bulls G PLAYER_FIRST PLAYER_LAST had one point and three assists in 23 minutes.
"('Hinrich,Kirk', 'ast', '3')",Banged up Bulls G PLAYER_FIRST PLAYER_LAST had one point and STAT assists in 23 minutes.
"('Noah,Joakim', 'pts', '10')","The Bulls, STAT 10 at home this season, lost for just the second time in 13 games when both Boozer and PLAYER_LAST recorded double doubles."
"('Noah,Joakim', 'pts', '10')","The Bulls, STAT 10 at home this season, lost for just the second time in 13 games when both Boozer and PLAYER_LAST recorded double doubles."
"('Gay,Rudy', 'pts', '12')",PLAYER_LAST led the Grizzlies with STAT points.
"('Marion,Shawn', 'fg3', '2')","PLAYER_LAST was the only starter to miss, going STAT of 3."
"('DAL', 'fg3', '11')","The Mavericks were 11 of 17 from 3 point range, and the starters made eight of nine."
"('Randolph,Zach', 'pts', '6')","Randolph, who entered the game leading the NBA with 24 double doubles, had STAT points and four rebounds."
"('Randolph,Zach', 'trb', '4')","Randolph, who entered the game leading the NBA with 24 double doubles, had six STAT rebounds."
"('DAL', 'tov', '9')","The Mavericks had nine turnovers, ending Memphis' NBA best streak of 138 straight games of forcing at least 10 turnovers."
"('Mayo,O.J.', 'pts', '11')",PLAYER_LAST had STAT and Darren Collison 10.
"('Mayo,O.J.', 'fg3', '2')","Nowitzki hit three, PLAYER_LAST STAT and Collison had one."
"('James,LeBron', 'pts', '20')","PLAYER_LAST had STAT points, seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('James,LeBron', 'fg', '7')","PLAYER_LAST had 20 STAT assists, five steals and two blocks for the Heat, who had a season high point total."
"('James,LeBron', 'ast', '7')","PLAYER_LAST had 20 STAT assists, five steals and two blocks for the Heat, who had a season high point total."
"('James,LeBron', 'stl', '5')","PLAYER_LAST had 20 seven assists, STAT steals and two blocks for the Heat, who had a season high point total."
"('James,LeBron', 'blk', '2')","PLAYER_LAST had 20 seven assists, five steals and STAT blocks for the Heat, who had a season high point total."
"('James,LeBron', 'fg3', '0')","PLAYER_LAST had 20 seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('Jones,James', 'fg', '0')","PLAYER_FIRST had 20 seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('Jones,James', 'fg3', '0')","PLAYER_FIRST had 20 seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('Jones,James', 'pts', '0')","PLAYER_FIRST had 20 points, seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('Jones,James', 'stl', '0')","PLAYER_FIRST had 20 seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('Jones,James', 'blk', '0')","PLAYER_FIRST had 20 seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('Johnson,James', 'pts', '11')","DeMarcus Cousins had STAT points and eight rebounds, and PLAYER_FIRST PLAYER_LAST also scored 11."
"('Cousins,DeMarcus', 'pts', '11')","PLAYER_FIRST PLAYER_LAST had STAT points and eight rebounds, and James Johnson also scored 11."
"('Cousins,DeMarcus', 'trb', '8')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and James Johnson also scored 11."
"('Thomas,Isaiah', 'fg3', '6')"," PLAYER_FIRST PLAYER_LAST made STAT 3 pointers and scored a career high _STAT_ for the Kings, who dropped their fourth straight."
"('Thomas,Isaiah', 'pts', '34')"," PLAYER_FIRST PLAYER_LAST made six 3 pointers and scored a career high STAT points for the Kings, who dropped their fourth straight."
"('Johnson,James', 'fg', '5')","PLAYER_FIRST had 20 seven assists, STAT steals and two blocks for the Heat, who had a season high point total."
"('Johnson,James', 'fg3', '0')","PLAYER_FIRST had 20 seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('Johnson,James', 'stl', '0')","PLAYER_FIRST had 20 seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('Johnson,James', 'blk', '0')","PLAYER_FIRST had 20 seven assists, five steals and two blocks for the Heat, who had a season high point total."
"('Robinson,Thomas', 'pts', '10')"," James had a near flawless third quarter when he had STAT points, four assists and an impressive block against Thomas."
"('Robinson,Thomas', 'fg', '4')", James had a near flawless third quarter when he had 10 STAT assists and an impressive block against Thomas.
"('MIA', 'fg3', '17')",Miami pestered the Kings into _STAT_ turnovers that led to 34 points.
"('SAC', 'tov', '17')",Miami pestered the Kings into _STAT_ turnovers that led to 34 points.
"('Anthony,Carmelo', 'fg', '9')","The move worked out for both of them, with Copeland going STAT of 15 and carrying the offense early while PLAYER_LAST struggled."
"('Anthony,Carmelo', 'fg', '9')","PLAYER_LAST was 6 of STAT in the period, outscoring the Hornets 18 12."
"('NYK', 'fg3', '11')"," The Knicks led by 11 in the third quarter but couldn't put it away, the Hornets pulling within 71 66."
"('Davis,Anthony', 'fg', '6')","PLAYER_FIRST was STAT of 9 in the period, outscoring the Hornets 18 12."
"('Gordon,Eric', 'pts', '22')", PLAYER_FIRST PLAYER_LAST scored STAT points as the Hornets had their four game winning streak snapped.
"('Novak,Steve', 'fg', '3')","""Obviously losing the last STAT before this made it a must win,"" forward PLAYER_FIRST PLAYER_LAST said."
"('Novak,Steve', 'fg3', '3')","""Obviously losing the last STAT before this made it a must win,"" forward PLAYER_FIRST PLAYER_LAST said."
"('Copeland,Chris', 'fg', '9')","The move worked out for both of them, with PLAYER_LAST going STAT of 15 and carrying the offense early while Anthony struggled."
"('Dunleavy,Mike', 'pts', '15')",Monta Ellis scored _STAT_ points and PLAYER_LAST had STAT as the Bucks improved to 3 1 under new coach Jim Boylan.
"('Dunleavy,Mike', 'fg3', '3')",Monta Ellis PLAYER_LAST had 15 as the Bucks improved to STAT 1 under new coach Jim Boylan.
"('Sanders,Larry', 'pts', '11')"," PLAYER_LAST finished with STAT points and eight rebounds for the Bucks, who won for the 12th time in 15 meetings with the Raptors."
"('Sanders,Larry', 'trb', '8')"," PLAYER_LAST finished with STAT rebounds for the Bucks, who won for the 12th time in 15 meetings with the Raptors."
"('Sanders,Larry', 'fg', '4')"," PLAYER_LAST handed the ball to Jennings, who fed Mike Dunleavy for a key 3 pointer that gave the Bucks a STAT point cushion."
"('Sanders,Larry', 'fg3', '0')"," PLAYER_LAST handed the ball to Jennings, who fed Mike Dunleavy for a key 3 pointer that gave the Bucks a four point cushion."
"('Jennings,Brandon', 'fg3', '2')",PLAYER_LAST restored Milwaukee's lead with STAT free throws before Sanders' big block put the Bucks in control.
"('Dunleavy,Mike', 'fg3', '3')"," Sanders handed the ball to Jennings, who fed PLAYER_FIRST PLAYER_LAST for a key STAT pointer that gave the Bucks a four point cushion."
"('MIL', 'fg3', '8')"," Sanders finished with eight rebounds for the Bucks, who won for the 12th time in 15 meetings with the Raptors."
"('MIL', 'orb', '8')"," Sanders finished with eight rebounds for the Bucks, who won for the 12th time in 15 meetings with the Raptors."
"('Ellis,Monta', 'pts', '17')",PLAYER_FIRST PLAYER_LAST scored STAT points and Dunleavy had 15 as the Bucks improved to 3 1 under new coach Jim Boylan.
"('Ellis,Monta', 'fg3', '1')",PLAYER_FIRST PLAYER_LAST Dunleavy had 15 as the Bucks improved to 3 STAT under new coach Jim Boylan.
"('Lopez,Brook', 'pts', '15')","We just 'D'd' up,"" said Brooklyn's PLAYER_FIRST Lopez, who scored 10 of his STAT points in the final quarter."
"('West,David', 'pts', '27')",PLAYER_FIRST PLAYER_LAST had STAT points to lead the Pacers.
"('Green,Gerald', 'pts', '15')","Paul George added STAT points and 12 rebounds, and PLAYER_FIRST PLAYER_LAST also scored STAT points."
"('Green,Gerald', 'pts', '15')","Paul George added STAT points and 12 rebounds, and PLAYER_FIRST PLAYER_LAST also scored STAT points."
"('Green,Gerald', 'fg', '5')","""We had PLAYER_FIRST (Wallace) out already and we had won STAT in a row,"" said Williams, who played despite a thigh contusion."
"('Humphries,Kris', 'pts', '10')", PLAYER_FIRST PLAYER_LAST added STAT points and nine rebounds in just 17 minutes for the Nets.
"('Humphries,Kris', 'trb', '9')", PLAYER_FIRST PLAYER_LAST added STAT rebounds in just 17 minutes for the Nets.
"('George,Paul', 'pts', '15')","PLAYER_FIRST PLAYER_LAST added STAT points and 12 rebounds, and Gerald Green also scored STAT points."
"('George,Paul', 'trb', '12')","PLAYER_FIRST PLAYER_LAST added STAT rebounds, and Gerald Green also scored _STAT_ points."
"('George,Paul', 'pts', '15')","PLAYER_FIRST PLAYER_LAST added STAT points and 12 rebounds, and Gerald Green also scored STAT points."
"('Cunningham,Dante', 'fg3', '0')",PLAYER_FIRST PLAYER_LAST then led an 8 STAT run that pulled Minnesota to 66 62.
"('Splitter,Tiago', 'fg3', '0')","The ejection sparked an 11 STAT run for the Spurs, including a dunk and two reverse layups by Splitter."
"('Mills,Patty', 'fg', '2')","When asked about the play of PLAYER_FIRST Mills, who was STAT for 8 in scoring five the Spurs coach couldn't help but smile."
"('Mills,Patty', 'pts', '5')","When asked about the play of PLAYER_FIRST Mills, who was 2 for 8 in scoring STAT points, the Spurs coach couldn't help but smile."
"('Ginobili,Manu', 'fg', '6')","Ginobili, who had STAT in the run, did not return after straining his left hamstring in the final minute of the first half."
"('SAS', 'fg3', '8')",Neal scored eight in the opening 3 minutes of the final quarter to extend San Antonio's lead to 88 75.
"('Ginobili,Manu', 'pts', '12')",Tiago Splitter had _STAT_ points and PLAYER_LAST scored STAT in the first half before leaving with a strained left hamstring.
"('Splitter,Tiago', 'pts', '10')",PLAYER_FIRST PLAYER_LAST had STAT points and Ginobili scored 12 in the first half before leaving with a strained left hamstring.
"('Barea,J.J.', 'pts', '15')","PLAYER_LAST scored STAT points, Nikola Pekovic had 14 and Luke Ridnour 13 for the Timberwolves."
"('Ridnour,Luke', 'pts', '13')","Barea scored 15 points, Nikola Pekovic had 14 and PLAYER_FIRST PLAYER_LAST STAT for the Timberwolves."
"('Pekovic,Nikola', 'pts', '14')","Barea scored 15 points, PLAYER_FIRST PLAYER_LAST had STAT and Luke Ridnour 13 for the Timberwolves."
"('SAS', 'fg3', '8')","When asked about the play of Patty Mills, who was 2 for 8 in scoring five the Spurs coach couldn't help but smile."
"('Neal,Gary', 'fg3', '3')",PLAYER_LAST scored eight in the opening STAT minutes of the final quarter to extend San Antonio's lead to 88 75.
"('Curry,Stephen', 'pts', '29')","PLAYER_FIRST PLAYER_LAST scored STAT points, including seven 3 pointers, to lead Golden State."
"('Curry,Stephen', 'fg3', '7')","PLAYER_FIRST PLAYER_LAST scored 29 including STAT 3 pointers, to lead Golden State."
"('Lee,David', 'pts', '23')",PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ rebounds and Harrison Barnes had 21 points.
"('Lee,David', 'trb', '13')",PLAYER_FIRST PLAYER_LAST added STAT rebounds and Harrison Barnes had 21 points.
"('Brewer,Corey', 'pts', '13')","Brewer, who finished with STAT points, and Gallinari hit 3s around a dunk by Gallinari to rebuild the Nuggets' lead to 108 97."
"('Barnes,Harrison', 'pts', '21')",David Lee added _STAT_ points and _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST had STAT points.
"('Faried,Kenneth', 'fg3', '0')",PLAYER_LAST converted a three point play when he muscled in a dunk and was fouled by Lee.
"('Barnes,Harrison', 'fg3', '5')",Barnes' STAT 3s represented a career high.
"('Gallinari,Danilo', 'pts', '21')", PLAYER_FIRST PLAYER_LAST scored STAT points and Ty Lawson had 20 for the Nuggets.
"('Lee,David', 'fg3', '0')",Faried converted a three point play when he muscled in a dunk and was fouled by Lee.
"('Lawson,Ty', 'pts', '20')", Danilo Gallinari scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT for the Nuggets.
"('Westbrook,Russell', 'pts', '18')",PLAYER_FIRST PLAYER_LAST added STAT points and nine assists for the Thunder in the absence of starters Serge Ibaka and Thabo Sefolosha.
"('Westbrook,Russell', 'ast', '9')",PLAYER_FIRST PLAYER_LAST added STAT assists for the Thunder in the absence of starters Serge Ibaka and Thabo Sefolosha.
"('Liggins,DeAndre', 'pts', '11')","PLAYER_LAST ended up playing 40 minutes, with STAT points and nine rebounds."
"('Liggins,DeAndre', 'trb', '9')","PLAYER_LAST ended up playing 40 minutes, with STAT rebounds."
"('Liggins,DeAndre', 'fg3', '3')",PLAYER_LAST hit a STAT that stretched Oklahoma City's lead to 63 52.
"('Batum,Nicolas', 'fg3', '3')",Durant made a STAT pointer over PLAYER_LAST to make it 57 50.
"('Batum,Nicolas', 'fg3', '3')",PLAYER_LAST added a STAT pointer with 21.9 seconds left to make it 84 83.
"('Durant,Kevin', 'pts', '33')"," PLAYER_FIRST PLAYER_LAST had STAT points for the Thunder, who had their lowest output since scoring 84 in the season opener against San Antonio."
"('Matthews,Wesley', 'fg3', '1')","PLAYER_FIRST Matthews, STAT of the options, sat with his head in his hands."
"('Batum,Nicolas', 'fg3', '3')",Westbrook's STAT pointer made it 84 74 with 3:35 left but the Blazers closed to 84 80 after PLAYER_FIRST Batum's putback with 1:57 to go.
"('Bryant,Kobe', 'pts', '23')"," PLAYER_FIRST PLAYER_LAST scored STAT points for the Lakers, who finally earned their first victory of 2013 while ending their longest skid since February 2007."
"('Bryant,Kobe', 'fg3', '3')","Los Angeles looked sharp early, taking 37 18 lead in the final minute of the first quarter on a STAT pointer by Bryant."
"('CLE', 'fg3', '4')","Cleveland continues its road trip in Sacramento on Monday night against the Kings, who have lost four straight."
"('Irving,Kyrie', 'pts', '15')"," PLAYER_LAST and Dion Waiters scored STAT points apiece for Cleveland, which has lost seven of nine."
"('Irving,Kyrie', 'fg', '7')"," PLAYER_LAST and Dion Waiters scored _STAT_ apiece for Cleveland, which has lost STAT of nine."
"('LAL', 'tov', '22')","The Lakers won despite 22 turnovers, including 18 by their starting lineup."
"('Waiters,Dion', 'pts', '15')"," Irving and PLAYER_FIRST PLAYER_LAST scored STAT points apiece for Cleveland, which has lost seven of nine."
"('Waiters,Dion', 'fg', '7')"," Irving and PLAYER_FIRST PLAYER_LAST scored _STAT_ apiece for Cleveland, which has lost STAT of nine."
"('Miles,C.J.', 'pts', '5')","Miles, who had STAT points on 1 for 9 shooting."
"('Miles,C.J.', 'fg', '1')","Miles, who had five on STAT for 9 shooting."
"('Okafor,Emeka', 'pts', '19')","PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds, A.J."
"('Okafor,Emeka', 'trb', '11')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, A.J."
"('Vucevic,Nikola', 'pts', '13')","Jameer Nelson had _STAT_ points and _STAT_ assists to lead Orlando, and PLAYER_FIRST PLAYER_LAST added STAT points and STAT rebounds."
"('Vucevic,Nikola', 'trb', '13')","Jameer Nelson had _STAT_ assists to lead Orlando, and PLAYER_FIRST PLAYER_LAST added STAT STAT rebounds."
"('Vucevic,Nikola', 'pts', '13')","Jameer Nelson had _STAT_ points and _STAT_ assists to lead Orlando, and PLAYER_FIRST PLAYER_LAST added STAT points and STAT rebounds."
"('Vucevic,Nikola', 'trb', '13')","Jameer Nelson had _STAT_ assists to lead Orlando, and PLAYER_FIRST PLAYER_LAST added STAT STAT rebounds."
"('Davis,Glen', 'pts', '13')","Davis, who had STAT points, sprained his right shoulder in the Magic's win over the Wizards on Dec."
"('Nelson,Jameer', 'fg3', '3')",Orlando ended the period on a 13 0 tear with PLAYER_LAST scoring eight straight on two STAT pointers and a jumper.
"('Nelson,Jameer', 'pts', '19')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ assists to lead Orlando, and Nikola Vucevic added _STAT_ points and _STAT_ rebounds."
"('Nelson,Jameer', 'ast', '12')","PLAYER_FIRST PLAYER_LAST had STAT assists to lead Orlando, and Nikola Vucevic added _STAT_ rebounds."
"('Afflalo,Arron', 'pts', '2')","PLAYER_FIRST Afflalo, who had _STAT_ points against the Clippers, missed 10 of 11 from the field and finished with STAT points."
"('Bass,Brandon', 'fg', '3')",PLAYER_FIRST PLAYER_LAST stole an errant pass by Walker and Bradley hit a STAT pointer to make it 65 58.
"('Bradley,Avery', 'pts', '16')", Paul Pierce scored 19 and PLAYER_FIRST PLAYER_LAST added STAT for Boston.
"('Pierce,Paul', 'pts', '19')", PLAYER_FIRST PLAYER_LAST scored STAT and Avery Bradley added 16 for Boston.
"('Rondo,Rajon', 'pts', '17')"," PLAYER_LAST scored STAT points with _STAT_ assists and _STAT_ rebounds    his 26th career triple double, including playoffs."
"('Rondo,Rajon', 'ast', '12')"," PLAYER_LAST scored _STAT_ with STAT assists and _STAT_ rebounds    his 26th career triple double, including playoffs."
"('Rondo,Rajon', 'trb', '10')"," PLAYER_LAST scored _STAT_ with _STAT_ assists and STAT rebounds    his 26th career triple double, including playoffs."
"('Walker,Kemba', 'pts', '12')",PLAYER_LAST scored STAT points.
"('Smith,Josh', 'pts', '9')",PLAYER_FIRST PLAYER_LAST and Kyle Korver had STAT points each.
