event,sentence
"('Wall,John', 'ast', '10')","Nick Young scored _STAT_ for Washington, and PLAYER_FIRST PLAYER_LAST had tied his season high with STAT assists."
"('Battier,Shane', 'pts', '15')"," Game notes
 Miami F PLAYER_FIRST PLAYER_LAST scored a season high STAT points."
"('MIA', 'fg3', '5')",The Heat led 52 42 after a first half that included a combined five alley oop baskets and a few misfires.
"('Young,Nick', 'pts', '22')","PLAYER_FIRST PLAYER_LAST scored STAT points for Washington, and John Wall had _STAT_ points and tied his season high with 10 assists."
"('Bosh,Chris', 'pts', '24')"," PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds, making for only the second time this season that he and Wade have scored 20 plus."
"('Bosh,Chris', 'trb', '11')"," PLAYER_FIRST PLAYER_LAST had STAT rebounds, making for only the second time this season that he and Wade have scored 20 plus."
"('Wade,Dwyane', 'fg', '11')"," Chris Bosh had STAT rebounds, making for only the second time this season that he and PLAYER_LAST have scored 20 plus."
"('Booker,Trevor', 'trb', '15')",PLAYER_FIRST PLAYER_LAST grabbed a career high STAT rebounds.
"('TOR', 'fg3', '5')"," The Raptors, who snapped a three game losing streak, had lost five of six coming in."
"('Johnson,James', 'pts', '14')","DeRozan had nine points in the first, Calderon and PLAYER_LAST had eight each as Toronto led 26 STAT after one."
"('Allen,Ray', 'pts', '6')",PLAYER_FIRST PLAYER_LAST scored just STAT points and Rajon Rondo had only five.
"('BOS', 'fg3', '3')",The loss snapped Boston's season high three game road winning streak.
"('Rondo,Rajon', 'fg', '2')","Allen and PLAYER_LAST combined for only STAT in the first half, missing seven of eight shots."
"('Kleiza,Linas', 'fg', '3')","Allen's jumper cut it to 77 69 with 3:35 left, but PLAYER_FIRST PLAYER_LAST answered with a STAT pointer."
"('Kleiza,Linas', 'fg3', '3')","Allen's jumper cut it to 77 69 with 3:35 left, but PLAYER_FIRST PLAYER_LAST answered with a STAT pointer."
"('Johnson,James', 'pts', '14')",PLAYER_FIRST PLAYER_LAST scored STAT for Toronto.
"('Allen,Ray', 'fg', '3')","Allen's jumper cut it to 77 69 with 3:35 left, but Linas Kleiza answered with a STAT pointer."
"('Watson,C.J.', 'pts', '7')","PLAYER_LAST started in Rose's place and played a near flawless game with STAT points, five assists, four steals and no turnovers."
"('Watson,C.J.', 'ast', '5')","PLAYER_LAST started in Rose's place and played a near flawless game with seven STAT assists, four steals and no turnovers."
"('Watson,C.J.', 'stl', '4')","PLAYER_LAST started in Rose's place and played a near flawless game with seven five assists, STAT steals and no turnovers."
"('Noah,Joakim', 'fg', '7')","PLAYER_LAST was dominant inside, hitting STAT of 9 shots as the Bulls' lead hovered around 30 for most of the second half."
"('Asik,Omer', 'trb', '12')", John Lucas III added PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Bulls.
"('Lucas III,John', 'pts', '11')", PLAYER_FIRST PLAYER_LAST added STAT points and Omer Asik had _STAT_ rebounds for the Bulls.
"('Sessions,Ramon', 'ast', '16')"," PLAYER_FIRST PLAYER_LAST added STAT assists in his second start in place of Irving, who missed his second straight game with a concussion."
"('MIL', 'fg3', '8')"," seconds left in OT for Milwaukee, which is 5 2 in its past seven road games after an 0 8 start."
"('Monroe,Greg', 'pts', '18')","PLAYER_LAST had STAT points and 11 rebounds, and the Pistons routed the New Jersey Nets 109 92 Friday night for their fourth straight victory."
"('Monroe,Greg', 'trb', '11')","PLAYER_LAST had STAT rebounds, and the Pistons routed the New Jersey Nets 109 92 Friday night for their fourth straight victory."
"('Jerebko,Jonas', 'pts', '20')",PLAYER_FIRST PLAYER_LAST scored STAT points for the Pistons and Rodney Stuckey added 19.
"('DET', 'orb', '15')",He finished with five of Detroit's 15 offensive rebounds.
"('Monroe,Greg', 'fg', '8')",PLAYER_LAST finished STAT of 9 from the field and Stuckey was 7 of 10.
"('Stuckey,Rodney', 'fg', '7')",Monroe finished 8 of 9 from the field and PLAYER_LAST was STAT of 10.
"('Knight,Brandon', 'fg3', '3')","Rookie PLAYER_FIRST PLAYER_LAST made a STAT pointer to push the lead to 28, and Monroe's dunk made it 78 48."
"('Petro,Johan', 'pts', '16')","PLAYER_FIRST PLAYER_LAST scored STAT points for New Jersey (8 20), which lost its fifth straight."
"('Brooks,MarShon', 'pts', '7')",PLAYER_LAST scored STAT points.
"('Williams,Deron', 'pts', '14')",New Jersey's PLAYER_FIRST PLAYER_LAST and Jordan Farmar scored STAT points apiece.
"('Gordon,Ben', 'pts', '14')"," PLAYER_FIRST PLAYER_LAST contributed STAT points for the Pistons, and Knight added 13."
"('Wallace,Ben', 'fg', '2')",PLAYER_FIRST PLAYER_LAST missed STAT free throws in the fourth quarter.
"('Gordon,Ben', 'ft', '2')",PLAYER_FIRST Wallace missed STAT free throws in the fourth quarter.
"('DET', 'pts', '109')","Monroe had _STAT_ points and 11 rebounds, and the Pistons routed the New Jersey Nets 109 92 Friday night for their fourth straight victory."
"('NJN', 'fg3', '5')",New Jersey went 5 of 19 from 3 point range.
"('Farmar,Jordan', 'pts', '14')",New Jersey's Deron Williams and PLAYER_FIRST PLAYER_LAST scored STAT points apiece.
"('NJN', 'pts', '92')","Monroe had _STAT_ points and 11 rebounds, and the Pistons routed the New Jersey Nets 109 92 Friday night for their fourth straight victory."
"('Belinelli,Marco', 'pts', '12')","Emeka Okafor had _STAT_ points and eight rebounds for New Orleans, while PLAYER_LAST added STAT points."
"('POR', 'fg3', '4')",Raymond Felton scored 18 including four straight free throws in the final minute that gave the Blazers a 90 84 lead.
"('Felton,Raymond', 'pts', '18')","PLAYER_FIRST PLAYER_LAST scored STAT points, including four straight free throws in the final minute that gave the Blazers a 90 84 lead."
"('Crawford,Jamal', 'fg', '10')",PLAYER_LAST finished STAT of 16 from the field and 9 of STAT on free throws.
"('Crawford,Jamal', 'ft', '9')",PLAYER_LAST finished 10 of 16 from the field and STAT of 10 on free throws.
"('Crawford,Jamal', 'fg', '10')",PLAYER_LAST finished STAT of 16 from the field and 9 of STAT on free throws.
"('Okafor,Emeka', 'pts', '13')","PLAYER_FIRST PLAYER_LAST had STAT points and eight rebounds for New Orleans, while Belinelli added 12 points."
"('Okafor,Emeka', 'trb', '8')","PLAYER_FIRST PLAYER_LAST had STAT rebounds for New Orleans, while Belinelli added 12 points."
"('POR', 'ft', '20')", Accurate jump shooting helped Portland finish at nearly 52 percent from the field to go with 20 of _STAT_ free throw shooting.
"('West,Delonte', 'pts', '10')","It's not always about the numbers,"" said Mavericks backup PLAYER_FIRST West, who had STAT points."
"('Kidd,Jason', 'pts', '8')","PLAYER_LAST had STAT points, _STAT_ assists and five rebounds."
"('Kidd,Jason', 'ast', '10')",PLAYER_LAST had eight STAT assists and five rebounds.
"('Kidd,Jason', 'trb', '5')",PLAYER_LAST had eight _STAT_ assists and STAT rebounds.
"('Beasley,Michael', 'pts', '20')","Pekovic had 12 points, and PLAYER_FIRST PLAYER_LAST scored STAT points in his new reserve role."
"('Rubio,Ricky', 'pts', '10')",PLAYER_FIRST PLAYER_LAST reached STAT points with a late push and had eight assists for the Wolves.
"('Rubio,Ricky', 'ast', '8')",PLAYER_FIRST PLAYER_LAST reached _STAT_ with a late push and had STAT assists for the Wolves.
"('Terry,Jason', 'pts', '16')",PLAYER_LAST had nine of his STAT points in the final period.
"('Nowitzki,Dirk', 'fg', '11')","PLAYER_LAST topped _STAT_ for the fourth straight game by shooting STAT for 19 from the floor, including 4 of 7 from 3 point range."
"('Nowitzki,Dirk', 'fg3', '4')","PLAYER_LAST topped _STAT_ for the STATth straight game by shooting 11 for 19 from the floor, including STAT of 7 from 3 point range."
"('Pekovic,Nikola', 'pts', '12')","PLAYER_LAST had STAT points, and Michael Beasley scored _STAT_ points in his new reserve role."
"('NYK', 'fg3', '5')", The Lakers cut a 14 point deficit to five late in the half before Lin put the Knicks back in control.
"('Bryant,Kobe', 'fg3', '1')",PLAYER_LAST started STAT of 11 before hitting five of his next six shots.
"('Bryant,Kobe', 'fg', '11')",PLAYER_LAST started 1 of STAT before hitting five of his next six shots.
"('Bryant,Kobe', 'pts', '34')","PLAYER_LAST finished with STAT points, but he got off to a horrendous start and finished only 11 of 29 from the field."
"('Bryant,Kobe', 'fg', '11')",PLAYER_LAST finished with 34 but he got off to a horrendous start and finished only STAT of 29 from the field.
"('Shumpert,Iman', 'pts', '12')"," PLAYER_FIRST PLAYER_LAST added STAT points for the Knicks, who are still without Anthony and Amare Stoudemire."
"('West,David', 'pts', '22')",PLAYER_FIRST PLAYER_LAST led the Pacers with STAT points on 8 of 13 shooting from the field and 13 rebounds.
"('West,David', 'fg', '8')",PLAYER_FIRST PLAYER_LAST led the Pacers with _STAT_ on STAT of 13 shooting from the field and 13 rebounds.
"('West,David', 'trb', '13')",PLAYER_FIRST PLAYER_LAST led the Pacers with _STAT_ on 8 of STAT shooting from the field and STAT rebounds.
"('West,David', 'trb', '13')",PLAYER_FIRST PLAYER_LAST led the Pacers with _STAT_ on 8 of STAT shooting from the field and STAT rebounds.
"('Speights,Marreese', 'pts', '19')","Rudy Gay scored 21 points, while PLAYER_FIRST PLAYER_LAST added a season high STAT points and nine rebounds to lead the Grizzlies."
"('Speights,Marreese', 'trb', '9')",Rudy Gay scored 21 while PLAYER_FIRST PLAYER_LAST added a season high STAT rebounds to lead the Grizzlies.
"('Speights,Marreese', 'fg', '8')","PLAYER_LAST had 14 hitting 6 of his STAT shots in the half, finishing the night STAT of 13."
"('Speights,Marreese', 'fg', '8')","PLAYER_LAST had 14 hitting 6 of his STAT shots in the half, finishing the night STAT of 13."
"('Mayo,O.J.', 'pts', '13')","PLAYER_LAST added STAT points for Memphis, which won its second straight."
"('IND', 'trb', '48')"," Indiana controlled the boards 48 37, including 16 offensive rebounds, helping the Pacers to 17 second chance points."
"('IND', 'orb', '16')"," Indiana controlled the boards 48 37, including 16 offensive rebounds, helping the Pacers to 17 second chance points."
"('Cunningham,Dante', 'pts', '2')",Memphis F PLAYER_FIRST PLAYER_LAST was ejected in the third quarter after getting a pair of technicals for arguing STAT different foul calls.
"('Granger,Danny', 'pts', '19')","PLAYER_FIRST PLAYER_LAST had STAT points, and Dahntay Jones added 10 as a reserve, primarily on 7 of 8 from the free throw line."
"('Granger,Danny', 'fg', '7')","PLAYER_FIRST PLAYER_LAST had 19 and Dahntay Jones added 10 as a reserve, primarily on STAT of 8 from the free throw line."
"('Gay,Rudy', 'pts', '21')","PLAYER_FIRST PLAYER_LAST scored STAT points, while Marreese Speights added a season high _STAT_ points and nine rebounds to lead the Grizzlies."
"('Jones,Dahntay', 'pts', '10')","Danny Granger had 19 points, and PLAYER_FIRST PLAYER_LAST added STAT as a reserve, primarily on 7 of 8 from the free throw line."
"('Jones,Dahntay', 'ft', '7')","Danny Granger had 19 and PLAYER_FIRST PLAYER_LAST added 10 as a reserve, primarily on STAT of 8 from the free throw line."
"('Conley,Mike', 'fg', '5')","""They let me and Marc rest until basically the STAT minute mark of the fourth quarter,"" PLAYER_LAST said."
"('OKC', 'fg3', '4')",But Westbrook scored six in a 16 4 run to boost the Thunder to a 72 62 lead.
"('Perkins,Kendrick', 'pts', '10')",Serge Ibaka had _STAT_ points and _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST added STAT points and STAT rebounds.
"('Perkins,Kendrick', 'trb', '10')",Serge Ibaka had _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST added STAT STAT rebounds.
"('Perkins,Kendrick', 'pts', '10')",Serge Ibaka had _STAT_ points and _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST added STAT points and STAT rebounds.
"('Perkins,Kendrick', 'trb', '10')",Serge Ibaka had _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST added STAT STAT rebounds.
"('Durant,Kevin', 'pts', '19')","That's a good sign,"" said Durant, who had STAT points the night after losing to Sacramento 106 101."
"('Ibaka,Serge', 'pts', '16')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds and Kendrick Perkins added _STAT_ points and _STAT_ rebounds.
"('Ibaka,Serge', 'trb', '11')",PLAYER_FIRST PLAYER_LAST had STAT rebounds and Kendrick Perkins added _STAT_ rebounds.
"('UTA', 'fg3', '3')",Westbrook has averaged more than _STAT_ against the Jazz in the past three games.
"('OKC', 'fg3', '4')", percent shooting in his past four games against the Thunder before going 4 of 15 for just _STAT_ in this one.
"('OKC', 'fg3', '4')", percent shooting in his past four games against the Thunder before going 4 of 15 for just _STAT_ in this one.
"('DEN', 'fg3', '5')",The Nuggets led 104 94 and the Pacers scored five straight to make it 104 99 with 3:48 left in the game.
"('Lawson,Ty', 'pts', '27')","PLAYER_FIRST PLAYER_LAST scored STAT points to lead the Nuggets, who snapped their five game losing streak."
"('Hansbrough,Tyler', 'fg', '2')",Granger hit a 3 pointer and PLAYER_FIRST PLAYER_LAST made STAT free throws to make it 29 20.
"('Hansbrough,Tyler', 'ft', '2')",Granger hit a 3 pointer and PLAYER_FIRST PLAYER_LAST made STAT free throws to make it 29 20.
"('Granger,Danny', 'pts', '26')","The Pacers jumped to a 35 STAT lead by the end of the first quarter, led by Granger's 18 first quarter points."
"('George,Paul', 'pts', '15')","The Nuggets scored to make it 106 99 and Indiana's PLAYER_FIRST George, who had STAT points, made another 3 pointer to cut the lead."
"('DEN', 'fg3', '5')","Ty Lawson scored _STAT_ to lead the Nuggets, who snapped their five game losing streak."
"('Granger,Danny', 'fg3', '2')",PLAYER_LAST hit a 3 pointer and Tyler Hansbrough made STAT free throws to make it 29 20.
"('Koufos,Kosta', 'fg', '3')",PLAYER_FIRST PLAYER_LAST scored and Afflalo made a STAT pointer to extend the lead to 111 105.
"('IND', 'tov', '20')", The Pacers committed 20 turnovers.
"('Lawson,Ty', 'fg3', '2')",Granger hit a 3 pointer and Tyler Hansbrough made STAT free throws to make it 29 20.
"('Griffin,Blake', 'pts', '21')",PLAYER_LAST finished with STAT points and _STAT_ rebounds before leaving the game with a little more than six minutes remaining.
"('Griffin,Blake', 'trb', '10')",PLAYER_LAST finished with STAT rebounds before leaving the game with a little more than six minutes remaining.
"('CHA', 'ast', '18')","Paul toyed with the Bobcats, finishing with _STAT_ assists in only 28 minutes."
"('Paul,Chris', 'pts', '18')","PLAYER_LAST toyed with the Bobcats, finishing with STAT points and _STAT_ assists in only 28 minutes."
"('Paul,Chris', 'ast', '14')","PLAYER_LAST toyed with the Bobcats, finishing with STAT assists in only 28 minutes."
"('Griffin,Blake', 'fg3', '0')", Griffin's circus dunk gave the Clippers a 27 point edge.
"('Walker,Kemba', 'pts', '19')","PLAYER_FIRST PLAYER_LAST had STAT points for the Bobcats, who've lost a franchise record 14 straight and are on pace to match a dubious NBA record."
"('Meeks,Jodie', 'pts', '10')",Elton Brand scored _STAT_ points while PLAYER_FIRST PLAYER_LAST and Nikola Vucevic had STAT apiece.
"('PHI', 'fg3', '6')",Philadelphia is 6 0 against the Central Division.
"('Brand,Elton', 'pts', '11')",PLAYER_FIRST PLAYER_LAST scored STAT points while Jodie Meeks and Nikola Vucevic had 10 apiece.
"('Vucevic,Nikola', 'pts', '10')",Elton Brand scored _STAT_ points while Jodie Meeks and PLAYER_FIRST PLAYER_LAST had STAT apiece.
"('Williams,Lou', 'pts', '19')", PLAYER_FIRST PLAYER_LAST scored STAT points and Thaddeus Young added 16 for Philadelphia.
"('CLE', 'fg3', '3')"," Cleveland, which dropped an overtime decision to Milwaukee at home on Friday, played without two of its three leading scorers."
"('Young,Thaddeus', 'pts', '16')", Lou Williams scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for Philadelphia.
"('PHI', 'fg', '35')",Philadelphia's biggest lead came at 54 35 late in the quarter.
"('Love,Kevin', 'pts', '32')"," PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for the Wolves, who missed two chances to win the game in the final five seconds."
"('Love,Kevin', 'trb', '21')"," PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Wolves, who missed two chances to win the game in the final five seconds."
"('Love,Kevin', 'fg3', '2')"," PLAYER_FIRST PLAYER_LAST had _STAT_ rebounds for the Wolves, who missed STAT chances to win the game in the final five seconds."
"('Lin,Jeremy', 'fg', '8')","The Knicks were lost at STAT 15, with rumors of Mike D'Antoni's job security swirling before the coach moved to PLAYER_LAST out of desperation."
"('Williams,Deron', 'pts', '27')"," PLAYER_FIRST PLAYER_LAST scored STAT points to lead the Nets, who have lost six in a row."
"('Farmar,Jordan', 'pts', '12')","Kris Humphries added 15, while PLAYER_FIRST PLAYER_LAST had STAT and Anthony Morrow 11 as New Jersey fell to 3 10 at home."
"('Morrow,Anthony', 'pts', '11')","Kris Humphries added 15, while Jordan Farmar had 12 and PLAYER_FIRST PLAYER_LAST STAT as New Jersey fell to 3 10 at home."
"('Parker,Tony', 'pts', '12')","PLAYER_FIRST PLAYER_LAST added STAT points, DeJuan Blair finished with 11, while Daniel Green and Tiago Splitter each had 10 for the Spurs."
"('Williams,Shawne', 'pts', '3')","Williams' STAT pointer cut the deficit to 62 56, but the Nets would get no closer."
"('Splitter,Tiago', 'pts', '10')","Tony Parker added 12 points, DeJuan Blair finished with 11, while Daniel Green and PLAYER_FIRST PLAYER_LAST each had STAT for the Spurs."
"('Duncan,Tim', 'pts', '13')"," Gary Neal scored 18 points, and PLAYER_FIRST PLAYER_LAST recorded his ninth double double of the season with STAT points and 10 rebounds."
"('Duncan,Tim', 'trb', '10')", Gary Neal scored 18 and PLAYER_FIRST PLAYER_LAST recorded his ninth double double of the season with STAT rebounds.
"('Neal,Gary', 'pts', '18')"," PLAYER_FIRST PLAYER_LAST scored STAT points, and Tim Duncan recorded his ninth double double of the season with _STAT_ points and 10 rebounds."
"('Green,Danny', 'pts', '10')","Tony Parker added 12 points, DeJuan Blair finished with 11, while Daniel PLAYER_LAST and Tiago Splitter each had STAT for the Spurs."
"('Terry,Jason', 'pts', '19')","Dirk Nowitzki's _STAT_ points and PLAYER_FIRST Terry's STAT led the Mavs, but West saved them when it mattered most."
"('Aldridge,LaMarcus', 'fg3', '0')","Portland rallied from an 18 point first half deficit, with PLAYER_LAST scoring 15 fourth quarter points."
"('Marion,Shawn', 'pts', '14')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for Dallas, which won its third in a row."
"('Marion,Shawn', 'trb', '12')","PLAYER_FIRST PLAYER_LAST had STAT rebounds for Dallas, which won its third in a row."
"('Nowitzki,Dirk', 'pts', '20')","PLAYER_FIRST Nowitzki's STAT points and Jason Terry's 19 led the Mavs, but West saved them when it mattered most."
"('Crawford,Jamal', 'pts', '19')"," Former Dallas area high school star LaMarcus Aldridge had 33 points, and PLAYER_FIRST PLAYER_LAST contributed STAT points for the Trail Blazers."
"('POR', 'pts', '94')","Dallas won on Friday night at Minnesota 104 97, while Portland defeated New Orleans on the road 94 86."
"('Aldridge,LaMarcus', 'pts', '33')"," Former Dallas area high school star PLAYER_FIRST PLAYER_LAST had STAT points, and Jamal Crawford contributed _STAT_ points for the Trail Blazers."
"('Udrih,Beno', 'fg3', '0')",PLAYER_FIRST PLAYER_LAST came off the bench and had six during a 13 STAT run midway through the fourth quarter for Milwaukee.
"('Ilyasova,Ersan', 'pts', '17')", Gooden scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for the Bucks.
"('Howard,Dwight', 'fg', '5')",PLAYER_LAST finished STAT of 15 from the floor.
"('ORL', 'fg3', '15')","The Bucks grabbed 12 offensive rebounds and 16 defensive, while the Magic had 17, including 15 defensive boards."
"('Richardson,Jason', 'pts', '31')","""I'm a competitor,"" the STAT year old PLAYER_LAST said."
"('Turkoglu,Hedo', 'pts', '19')","PLAYER_FIRST PLAYER_LAST had STAT points for Orlando, which beat the Bucks for the 11th time in 13 games."
"('Howard,Dwight', 'fg', '5')","PLAYER_LAST had two turnovers, STAT STAT rebounds."
"('Howard,Dwight', 'fg', '5')","PLAYER_LAST had two turnovers, STAT STAT rebounds."
"('Gooden,Drew', 'pts', '21')", PLAYER_LAST scored STAT points and Ersan Ilyasova added 17 for the Bucks.
"('Richardson,Jason', 'fg3', '9')", PLAYER_LAST finished STAT for 11 from 3 point range.
"('Richardson,Jason', 'fg', '11')", PLAYER_LAST finished 9 for STAT from 3 point range.
"('Richardson,Jason', 'fg3', '9')","""We lost PLAYER_LAST and he hurt us, killed us."" PLAYER_LAST finished STAT for 11 from 3 point range."
"('Richardson,Jason', 'fg', '11')","""We lost PLAYER_LAST and he hurt us, killed us."" PLAYER_LAST finished 9 for STAT from 3 point range."
"('Howard,Dwight', 'pts', '11')",Drew Gooden and the Bucks limited PLAYER_LAST to STAT points and 14 rebounds.
"('Howard,Dwight', 'trb', '14')",Drew Gooden and the Bucks limited PLAYER_LAST to STAT rebounds.
"('Livingston,Shaun', 'pts', '3')",Bucks G PLAYER_FIRST PLAYER_LAST has attempted just two STAT pointers so far this season.
"('Frye,Channing', 'pts', '17')",PLAYER_FIRST PLAYER_LAST had STAT points and Gortat had _STAT_ points and seven rebounds.
"('Morris,Markieff', 'pts', '18')"," PLAYER_LAST had STAT points, including 10 in the fourth quarter."
"('Hill,Grant', 'ast', '1')","PLAYER_LAST made it difficult on the Kings' explosive guard, who shot STAT of 9 and finished with four five assists."
"('Gortat,Marcin', 'pts', '15')",Channing Frye had _STAT_ points and PLAYER_LAST had STAT points and seven rebounds.
"('Gortat,Marcin', 'trb', '7')",Channing Frye had PLAYER_LAST had STAT rebounds.
"('Cousins,DeMarcus', 'pts', '26')","PLAYER_FIRST PLAYER_LAST had STAT points and nine rebounds, and Marcus Thornton made four 3 pointers and had _STAT_ points for the Kings."
"('Cousins,DeMarcus', 'trb', '9')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Marcus Thornton made four 3 pointers and had _STAT_ for the Kings."
"('PHO', 'fg3', '8')","Nash had six assists in the game's first eight minutes, helping the Suns take a 31 24 lead after one quarter."
"('PHO', 'fg3', '8')","Phoenix shot 50 percent and hit eight 3 pointers, which are numbers that seem typical of Suns teams in the past."
"('Thornton,Marcus', 'fg3', '4')","DePLAYER_FIRST Cousins had nine rebounds, and PLAYER_FIRST PLAYER_LAST made STAT 3 pointers and had _STAT_ for the Kings."
"('Thornton,Marcus', 'pts', '21')","DePLAYER_FIRST Cousins had _STAT_ points and nine rebounds, and PLAYER_FIRST PLAYER_LAST made four 3 pointers and had STAT points for the Kings."
"('Thornton,Marcus', 'tov', '3')","Both PLAYER_LAST and Cousins had _STAT_ for Sacramento, which shot 38 percent but committed only STAT turnovers."
"('Evans,Tyreke', 'fg', '1')"," One emphasis entering the game was controlling Kings guard PLAYER_FIRST Evans, who leads Sacramento in both scoring and assists."
"('Kleiza,Linas', 'pts', '15')","PLAYER_FIRST PLAYER_LAST scored STAT points and Leandro Barbosa had 12 for the Raptors, who lost for the seventh time in 10 games."
"('Barbosa,Leandro', 'pts', '12')","Linas Kleiza scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT for the Raptors, who lost for the seventh time in 10 games."
"('Gasol,Pau', 'pts', '16')"," PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds and Andrew Bynum scored 14 for the Lakers, who went 3 3 on the road trip."
"('Gasol,Pau', 'trb', '17')"," PLAYER_FIRST PLAYER_LAST had STAT rebounds and Andrew Bynum scored 14 for the Lakers, who went 3 3 on the road trip."
"('Bryant,Kobe', 'fg3', '3')","But a video review gave the ball to the Lakers, and PLAYER_LAST made the most of it with his key STAT pointer."
"('Bynum,Andrew', 'pts', '14')"," Pau Gasol had _STAT_ points and _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST scored STAT for the Lakers, who went 3 3 on the road trip."
"('Bynum,Andrew', 'orb', '3')"," Pau Gasol had _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST scored 14 for the Lakers, who went STAT 3 on the road trip."
"('Bynum,Andrew', 'orb', '3')"," Pau Gasol had _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST scored 14 for the Lakers, who went STAT 3 on the road trip."
"('Goudelock,Andrew', 'fg', '3')"," Pau Gasol had _STAT_ rebounds and PLAYER_FIRST Bynum scored 14 for the Lakers, who went STAT 3 on the road trip."
"('Goudelock,Andrew', 'fg', '3')"," Pau Gasol had _STAT_ rebounds and PLAYER_FIRST Bynum scored 14 for the Lakers, who went STAT 3 on the road trip."
"('Gasol,Pau', 'fg', '6')",PLAYER_LAST led Los Angeles with STAT assists.
"('Gasol,Pau', 'ast', '6')",PLAYER_LAST led Los Angeles with STAT assists.
"('Rondo,Rajon', 'fg3', '0')","After a turnover by Pierce, Watson was short on a 3 point attempt and PLAYER_LAST grabbed the rebound with 21.5 seconds to go."
"('Watson,C.J.', 'fg3', '3')","After a turnover by Pierce, PLAYER_LAST was short on a STAT point attempt and Rondo grabbed the rebound with 21.5 seconds to go."
"('Noah,Joakim', 'pts', '16')","Carlos Boozer also scored 22 and pulled down seven rebounds, while PLAYER_FIRST PLAYER_LAST had STAT points and nine boards."
"('Noah,Joakim', 'trb', '9')","Carlos Boozer also scored 22 and pulled down seven rebounds, while PLAYER_FIRST PLAYER_LAST had STAT boards."
"('BOS', 'fg3', '3')",But Boston improved its advantage to 72 66 after three on Rondo's two free throws with 3.3 seconds left.
"('Boozer,Carlos', 'pts', '22')","PLAYER_FIRST PLAYER_LAST also scored STAT and pulled down seven rebounds, while Joakim Noah had _STAT_ points and nine boards."
"('Boozer,Carlos', 'trb', '7')","PLAYER_FIRST PLAYER_LAST also scored 22 and pulled down STAT rebounds, while Joakim Noah had nine boards."
"('Boozer,Carlos', 'fg', '9')","PLAYER_FIRST PLAYER_LAST also scored 22 and pulled down seven rebounds, while Joakim Noah had STAT boards."
"('CHI', 'fg', '34')",Boston held Chicago to 34 percent shooting in the first half and led 48 43 at intermission.
"('Lewis,Rashard', 'fg', '3')","Washington's PLAYER_FIRST PLAYER_LAST (knee) returned after missing STAT games, but didn't play until the second half."
"('DET', 'fg3', '1')","The Pistons made only 19 percent of their shots outside the paint, including 1 of 11 on 3 pointers."
"('Young,Nick', 'pts', '22')","PLAYER_FIRST PLAYER_LAST added STAT points for the Wizards, while Greg Monroe had a game high 27 for Detroit."
"('Monroe,Greg', 'pts', '27')","Nick Young added _STAT_ points for the Wizards, while PLAYER_FIRST PLAYER_LAST had a game high STAT for Detroit."
"('Chalmers,Mario', 'pts', '15')",PLAYER_FIRST PLAYER_LAST scored STAT and Norris Cole had 10.
"('MIA', 'fg3', '5')",The Heat put five players in double figures.
"('James,LeBron', 'trb', '13')","PLAYER_LAST was active in the lane, as well, grabbing STAT rebounds, and he still found time to dole out six assists, too."
"('James,LeBron', 'fg', '6')","PLAYER_LAST was active in the lane, as well, grabbing 13 rebounds, and he still found time to dole out STAT assists, too."
"('James,LeBron', 'ast', '6')","PLAYER_LAST was active in the lane, as well, grabbing 13 rebounds, and he still found time to dole out STAT assists, too."
"('Wade,Dwyane', 'pts', '21')","By halftime, PLAYER_LAST had STAT points."
"('Bosh,Chris', 'pts', '14')"," PLAYER_LAST finished with STAT points, complementing his strong work on the boards."
"('Bosh,Chris', 'pts', '14')","James and Wade missed that second meeting, but PLAYER_LAST carried the load with _STAT_ points and STAT rebounds."
"('Green,Willie', 'pts', '17')","PLAYER_FIRST PLAYER_LAST actually led with STAT points, the reserves getting plenty of playing time with the game out of hand."
"('Curry,Stephen', 'fg3', '3')",PLAYER_LAST made the free throw for the STAT point play to put Golden State back in front by 10 and seal the victory.
"('Thompson,Klay', 'fg3', '4')","Thompson, selected 11th overall out of Washington State, shot STAT of 6 from 3 point range in his latest sharp shooting effort."
"('GSW', 'fg3', '13')",The Warriors finished 13 for 24 from beyond the arc.
"('Curry,Stephen', 'pts', '14')","But it was Thompson and Curry, who also scored STAT points, providing some big shots late to help Golden State upset another top team."
